source_doc_id,date,sentence,found_term,accompanying_terms,zs_base_label,zs_base_score,zs_syn_label,zs_syn_score
58,2012-06-07 08:00:00,I will single out China’s initiative to convene the Forum of Young Leaders in August 2011 and the Russian proposal to meet in Russia’s Altai Region in November for a youth forum on entrepreneurship and cross-border cooperation.,china,[],partner,0.9600440859794617,ally,0.5680689215660095
58,2012-06-07 08:00:00,"In conclusion, I would like to thank President of China Hu Jintao for the extensive work done by him personally and all our Chinese friends and partners during China’s presidency.",china,[],partner,0.9306592345237732,ally,0.7632821798324585
84,2012-06-20 02:45:00,"Our trade with China comes to $83.5 billion, with Germany — $72 billion, but only $30 billion with the USA.",china,[],partner,0.9342225193977356,adversary,0.7589175701141357
85,2012-06-21 15:00:00,"The group includes Brazil, Russia, India, China and South Africa.",china,[],partner,0.9406386017799377,ally,0.6612349152565002
85,2012-06-21 15:00:00,This was the highest rate of growth among major European economies and one of the highest among the major economies of the world – only China and India were ahead of us.,china,[],partner,0.9192807078361511,ally,0.46796250343322754
85,2012-06-21 15:00:00,"Practically all centres of global capital – the Middle East, China, Europe, the United States, and Australia – are working with the Fund.",china,[],partner,0.9495008587837219,ally,0.7245646119117737
85,2012-06-21 15:00:00,"Two weeks ago, during my visit to China, the Fund became one of the founders of the Russian-Chinese Investment Fund, which will manage up to $4 billion.",china,['russian'],partner,0.9615381360054016,ally,0.7751015424728394
104,2012-07-02 17:00:00,"We currently export arms and military goods to 55 different countries, including India, Algeria, China, Vietnam, Venezuela, and the United States.",china,[],partner,0.8724305629730225,adversary,0.4720606207847595
107,2012-07-09 14:30:00,Strategic and practical cooperation with China is a major priority.,china,[],partner,0.9785059094429016,ally,0.9283718466758728
107,2012-07-09 14:30:00,"We will continue to pay particular attention to deepening all forms of cooperation with our Chinese partners, including coordination of our efforts on the international agenda.",chinese,[],partner,0.9796317219734192,ally,0.8374810814857483
112,2012-07-12 21:30:00,That Russia has been put together with countries such as the People’s Republic of China and the United States of America does not offend us in any way but on the contrary flatters us.,china,[],partner,0.6237843036651611,unbiased,0.8287178874015808
113,2012-07-16 20:30:00,"As you know, more than 20 restrictive measures are in place with regard to Russian metallurgical products in various countries including the US, EU, Mexico, Turkey, Indonesia, China, Thailand and, regrettably, Ukraine.",china,[],enemy,0.5174486637115479,adversary,0.8157224059104919
132,2012-07-28 16:00:00,"Our trade with China, our other neighbour in the Far East, has reached nearly $90 billion – $87 billion, if I am not mistaken, and the opportunities that exist both in Russia and Japan certainly make us think about what can and must be done to boost our trade and economic relations.",china,['neighbour'],partner,0.9698731899261475,ally,0.7847761511802673
152,2012-08-16 15:30:00,"Currently, we are receiving information that the economic growth rates in China have slowed and fallen somewhat, and China is one of the world’s largest manufacturers and consumers.",china,[],partner,0.8486477732658386,ally,0.5852751135826111
152,2012-08-16 15:30:00,"Currently, our Central Bank has somewhere between 512 and 514 billion dollars in gold and foreign currency reserves, which is the third highest figure in the world after China and Japan.",china,[],partner,0.8703252673149109,ally,0.5397992134094238
152,2012-08-16 15:30:00,This was the highest rate of economic growth among all developed nations with the exception of India and China.,china,[],partner,0.9295204877853394,ally,0.45809170603752136
169,2012-09-06 12:00:00,China is indeed becoming a major hub of world economy and politics.,china,[],partner,0.8991888761520386,ally,0.641061544418335
169,2012-09-06 12:00:00,"China has taken up this new leading role not only in Russia’s eyes, but also in the eyes of the whole world.",china,[],partner,0.8456555604934692,ally,0.7624707221984863
169,2012-09-06 12:00:00,"What makes us rather special, however, is that Russia and China are neighbours, and our special relations took thousands of years to evolve to where we are now.",china,[],partner,0.9430462718009949,ally,0.8271573781967163
169,2012-09-06 12:00:00,"Presently, the Russian-Chinese relations are at an unprecedented high level, and we have a lot of mutual trust both in politics and economy.",chinese,['russian'],partner,0.9635226726531982,ally,0.7827059626579285
169,2012-09-06 12:00:00,"On top of that, as you know, we have enjoyed fairly strong economic growth, with a growth rate of 4.2 percent, which is the highest rate among the world’s largest economies next to China and India.",china,[],partner,0.8424463868141174,ally,0.5396333336830139
169,2012-09-06 12:00:00,"With upwards of $500 billion in gold and currency reserves, we presently rate third worldwide next to China and Japan.",china,[],partner,0.8871467709541321,ally,0.5444743633270264
170,2012-09-07 10:30:00,"Mr President, Chinese friends, it is a great pleasure to see you in Russia, in its far-eastern part this time, here in Vladivostok.",chinese,[],partner,0.8972586393356323,ally,0.8507083654403687
170,2012-09-07 10:30:00,We feel the Chinese leadership and people’s commitment to building ties with our country.,chinese,[],partner,0.9268634915351868,ally,0.8114387392997742
170,2012-09-07 10:30:00,President of China Hu Jintao (retranslated):,china,[],partner,0.7267064452171326,ally,0.5125094056129456
172,2012-09-07 13:00:00,"We are currently carrying out a number of projects in this sector in Asia, including building a nuclear power station in China.",china,[],partner,0.9171898365020752,ally,0.6569412350654602
172,2012-09-07 13:00:00,I was very pleased to hear that our Chinese friends and partners are satisfied with the quality that we offer.,chinese,[],partner,0.9141736030578613,ally,0.7049584984779358
173,2012-09-07 14:30:00,"We have already signed an agreement between Russian banks and their Chinese counterparts, and we already trade in rubles and yuans.",chinese,[],partner,0.9552911520004272,ally,0.7066202759742737
173,2012-09-07 14:30:00,"Russia and China have a large trade turnover, and last year we achieved a record figure of $83.5 billion.",china,[],partner,0.9642716646194458,ally,0.7256133556365967
173,2012-09-07 14:30:00,I think that in the near future our trade with China will approach $100 billion a year.,china,[],partner,0.9492635726928711,ally,0.5560406446456909
173,2012-09-07 14:30:00,"As for China, I have no doubt that we will reach the $100 billion target in the near future.",china,[],partner,0.8970419764518738,ally,0.569334864616394
173,2012-09-07 14:30:00,"Last year we had 42% growth in trade with China, and in the first six months of 2012 (January-June) the increase has been almost 14%.",china,[],partner,0.9328237175941467,ally,0.5677672028541565
173,2012-09-07 14:30:00,"We have created a Russian Direct Investment Fund, and the leading Chinese investment company is directly involved in the fund’s activities.",chinese,[],partner,0.9509761333465576,ally,0.7033833861351013
173,2012-09-07 14:30:00,I know that the amount of resources offered by the Chinese investment company is very substantial.,chinese,[],partner,0.8479857444763184,ally,0.5914947986602783
173,2012-09-07 14:30:00,"I had a meeting today with President of China Hu Jintao, our great friend and my personal friend, and discussed in great detail (we must give credit to the Chinese leadership, they analyse the negotiations process in minute detail) what has been achieved already and what else could be done.",china,[],partner,0.8659115433692932,ally,0.979525089263916
173,2012-09-07 14:30:00,"We have already built several nuclear power plants in China and we believe that our experts will have the opportunity to continue this work; in fact, such agreements already exist.",china,[],partner,0.8849123120307922,ally,0.6446059942245483
173,2012-09-07 14:30:00,"At the same time, we are aware of our Chinese partners’ interest in the development of cooperation in hydrocarbons.",chinese,[],partner,0.951251745223999,ally,0.58332359790802
173,2012-09-07 14:30:00,"Projects in such fields cannot be implemented effectively today without the support and participation of the state, but I want to draw your attention to the fact that private capital, including Chinese capital stock, can also play a role, considering that the creation of new aircraft systems, such as heavy helicopters, can be widely used in business.",chinese,[],partner,0.8415347337722778,ally,0.6483935117721558
173,2012-09-07 14:30:00,"We would very much like to see such factories set up not only in China, but also in Russia.",china,[],partner,0.9161605834960938,ally,0.7818028926849365
173,2012-09-07 14:30:00,We know the share of Chinese products on the Russia market.,chinese,[],partner,0.8608121871948242,ally,0.629196286201477
173,2012-09-07 14:30:00,Many of these Chinese-manufactured products are supplied to the Russian market.,chinese,[],partner,0.8529672622680664,ally,0.6463778614997864
173,2012-09-07 14:30:00,"You already know that at the bilateral meeting today the leader of China, Hu Jintao, informed us that our joint venture in Tianjin will be granted the right to purchase petroleum products, to export them and sell them on China’s domestic market.",china,[],partner,0.9194267392158508,ally,0.5350318551063538
173,2012-09-07 14:30:00,"This is the first time China has made such a decision with regard to a company with foreign participation, in this case, with the participation of Russian capital.",china,[],partner,0.9218477010726929,adversary,0.41154953837394714
173,2012-09-07 14:30:00,"Many Chinese companies have such resources, as we all know.",chinese,[],partner,0.7630199193954468,ally,0.7030799984931946
173,2012-09-07 14:30:00,"Incidentally, our Chinese partners and friends have always supported us along the way, for which we are very grateful.",chinese,[],partner,0.9838829636573792,ally,0.978020191192627
173,2012-09-07 14:30:00,I'm not surprised that it's mostly our Chinese friends asking questions.,chinese,[],partner,0.9087541103363037,ally,0.6182645559310913
173,2012-09-07 14:30:00,"There are one and a half billion people in China, so if we consider them as a percentage of the total population, the frequency of their intercessions seems entirely justified.",china,[],partner,0.885647177696228,ally,0.7439764142036438
173,2012-09-07 14:30:00,I think that our Japanese friends including my personal friends would acknowledge that Chinese martial arts are the progenitors of all martial arts.,chinese,[],partner,0.7526534795761108,ally,0.5880244374275208
173,2012-09-07 14:30:00,"In this connection, the interest in our country and in other parts of the world in this aspect of Chinese culture is very significant.",chinese,[],partner,0.923980176448822,ally,0.8611224889755249
173,2012-09-07 14:30:00,"You must have seen that when I was in China during one of my visits, I met with some monks from one of the monasteries where these kinds of martial arts are traditionally practiced.",china,[],partner,0.6811812520027161,ally,0.5626726150512695
173,2012-09-07 14:30:00,We don’t know — perhaps she is from China too.,china,[],partner,0.7796865105628967,ally,0.4533458948135376
173,2012-09-07 14:30:00,I have already referred to our agreement with China on a certain volume of payments to be made in yuan and rubles.,china,[],partner,0.9362735152244568,ally,0.79229736328125
175,2012-09-08 04:50:00,"The Republic of Korea is our third largest trade and economic partner in Asia in terms of trade turnover, following China and Japan.",china,[],partner,0.9840646386146545,ally,0.8054383397102356
183,2012-09-09 10:00:00,"Unfortunately, as you know, a great tragedy occurred in China: there was an earthquake that resulted in loss of life and left many injured.",china,[],partner,0.809783935546875,adversary,0.4930609166622162
183,2012-09-09 10:00:00,"I witnessed the distress the President of China, our friend Mr Hu Jintao, felt about these events and saw him turn his attention to this problem almost hourly in addition to addressing the current issues on our agenda.",china,[],partner,0.9424052238464355,ally,0.9632394313812256
183,2012-09-09 10:00:00,"As for spheres that could attract foreign investments, including from China, they are very diverse.",china,[],partner,0.8451485633850098,ally,0.4573450982570648
183,2012-09-09 10:00:00,"First and foremost, we would like, as I have mentioned, to work with our partners, including our Chinese partners, on new and innovative technologies, on the technologies of the future.",chinese,[],partner,0.9691271185874939,ally,0.8229385018348694
183,2012-09-09 10:00:00,"Incidentally, one of the shipbuilding companies there is created with the participation of Chinese capital.",chinese,[],partner,0.9569658637046814,ally,0.7479345798492432
183,2012-09-09 10:00:00,I think they are working through a Hong Kong-based company but it is a Chinese investment and we know that.,chinese,[],partner,0.9217276573181152,ally,0.5099018216133118
183,2012-09-09 10:00:00,"Now, together with our Chinese partners, we are considering working in two areas of aviation manufacturing.",chinese,[],partner,0.9679154753684998,ally,0.767457127571106
183,2012-09-09 10:00:00,"This helicopter was lauded by our Chinese colleagues, as it was used in the rescue operations following a major earthquake a couple of years ago.",chinese,[],partner,0.944787323474884,ally,0.9300719499588013
183,2012-09-09 10:00:00,We supplied them to China and they conducted a very successful rescue operation.,china,[],partner,0.9697325825691223,ally,0.6858028173446655
183,2012-09-09 10:00:00,Our Chinese colleagues immediately expressed an interest in designing a new generation of helicopters with a similar load bearing capacity.,chinese,[],partner,0.9117060303688049,ally,0.7242409586906433
183,2012-09-09 10:00:00,"Third, we are designing a wide-bodied aircraft with China.",china,[],partner,0.9397192597389221,adversary,0.5387746095657349
183,2012-09-09 10:00:00,Russia's technological capabilities and China's financial and intellectual resources give reason to believe that we will cope with this task.,china,[],partner,0.9235525727272034,adversary,0.7208245396614075
183,2012-09-09 10:00:00,You know how active the Russian Federation is in China.,china,[],enemy,0.5980731248855591,adversary,0.871209442615509
197,2012-09-19 18:00:00,"For neighbours such as us, with a common border stretching over almost 7,000 kilometres (the longest land border in the world), this is an absolutely top priority, above all so as to establish the Europe-Western China transit corridor.",china,['western'],partner,0.9869919419288635,ally,0.9687049984931946
197,2012-09-19 18:00:00,"This route will run from St Petersburg through Kazan, Orenburg, Aktyubinsk and Almaty to the border with China, and will not only bring a huge improvement to the transport infrastructure in Russia and Kazakhstan, but will open shorter and more profitable routes for trade between Europe and the fast-growing Asia-Pacific region.",china,[],partner,0.9106594324111938,ally,0.7209792733192444
201,2012-09-20 13:30:00,"This will not only expand cooperation in the region but we hope that it will have a positive impact on the region’s economic development, strengthen Kyrgyzstan’s role as an important element in energy supply of the entire Pacific region, bearing in mind that some of the energy can be sold, for example, to the neighbouring China.",china,['neighbouring'],partner,0.9213442206382751,ally,0.7909229397773743
207,2012-09-25 22:30:00,"Together with China and the Netherlands, it is one of the top three investors of capital into the Russian economy.",china,[],partner,0.9621436595916748,ally,0.7945782542228699
213,2012-10-02 16:00:00,"In comparison, this figure in European countries, Brazil, China and India did not exceed 2% of GDP in the same period.",china,[],partner,0.8636889457702637,ally,0.5683003067970276
213,2012-10-02 16:00:00,"Industrial production and GDP have slowed down in China and social tension is growing in a number of countries, which is a negative phenomenon in itself but it also has a harmful effect on the economy.",china,[],partner,0.8019295334815979,adversary,0.605921745300293
213,2012-10-02 16:00:00,"We heard from our colleagues just now, starting with our Chinese friend.",chinese,[],partner,0.9512165188789368,ally,0.8723865747451782
213,2012-10-02 16:00:00,Our Chinese colleague spoke about the Chinese economy’s need to rely more on domestic demand.,chinese,[],partner,0.9129917025566101,ally,0.6758813858032227
213,2012-10-02 16:00:00,"But this is nonetheless an objective, not only for our friends in China, but for Russia too.",china,[],partner,0.5469458103179932,adversary,0.6792335510253906
213,2012-10-02 16:00:00,I note that our relations with China are developing very well indeed.,china,[],partner,0.9757934808731079,ally,0.8912380337715149
213,2012-10-02 16:00:00,"This puts China in first place among our trading partners, ahead by a long way of Germany, and our trade continues to grow, which is good to see.",china,[],partner,0.987595796585083,ally,0.6374354362487793
215,2012-10-04 19:30:00,"We started negotiations six years ago with our partners in some Asian countries, including China.",china,[],partner,0.955466091632843,ally,0.7814176082611084
239,2012-10-17 17:30:00,"This is the basis upon which we will develop our military technical cooperation with our partners from the BRICS Group – Brazil, India, China, and South Africa, and also with Vietnam.",china,[],partner,0.9866041541099548,ally,0.8800615668296814
239,2012-10-17 17:30:00,"As far as military technical cooperation goes, India and China are both longstanding key partners for Russia.",china,[],partner,0.9851065278053284,ally,0.9681072235107422
248,2012-10-23 17:30:00,"China, Japan, which has increased its share of hydrocarbons since the Fukushima tragedy, India, and Russia’s other eastern neighbours are large and promising consumers.",china,['japan'],partner,0.9621519446372986,ally,0.8336074948310852
253,2012-10-25 19:00:00,"Citizens are used to living at a certain level, and there is nothing that could convince people in Spain, for example, that they should live the same way as people in rural China.",china,['rural'],partner,0.7510425448417664,adversary,0.6474107503890991
253,2012-10-25 19:00:00,China is ensuring its growth rates by using technology and a constant flow of millions of workers to large cities.,china,[],partner,0.9051012396812439,ally,0.8102899789810181
253,2012-10-25 19:00:00,"I imagine you were thinking primarily of the slowdown in growth in China, your country.",china,['country'],partner,0.7255045771598816,ally,0.5535855293273926
253,2012-10-25 19:00:00,"Of course we would like China, the world’s second biggest economy, to maintain high growth because China is Russia’s biggest trading partner today with bilateral trade of $83.5 billion.",china,['economy'],partner,0.9895876049995422,ally,0.7891346216201782
253,2012-10-25 19:00:00,"Naturally, we would like to sell more to China and buy more from China, but there is one circumstance I want to point out.",china,[],partner,0.7651609778404236,ally,0.42494267225265503
253,2012-10-25 19:00:00,"I think that Chinese specialists are taking the right step by restraining the growth rate a little, because otherwise there is the risk of producing a bubble.",chinese,[],partner,0.7757366299629211,ally,0.6445572376251221
253,2012-10-25 19:00:00,"You can run into problems if you artificially overheat the economy, and so I think China is doing the right thing by slowing the pace a little.",china,[],partner,0.8044968247413635,ally,0.5498425364494324
253,2012-10-25 19:00:00,"Second, we know that China is taking measures, including administrative measures, to rein in lending to the economy, and I think this is also absolutely correct because these are things that need to be kept under control.",china,[],partner,0.8685860633850098,ally,0.6060299873352051
253,2012-10-25 19:00:00,"Third, China trades with the entire world, with the USA, with Europe.",china,[],partner,0.9718388319015503,ally,0.808494508266449
253,2012-10-25 19:00:00,If economies face problems elsewhere in the world this automatically has an impact on the Chinese economy too.,chinese,[],partner,0.8656431436538696,ally,0.6227418780326843
253,2012-10-25 19:00:00,"Fortunately, I think nothing disastrous has happened so far and the situation was quite foreseeable, but it will not stop Russia from developing its relations with China over the medium-term and strategic perspective.",china,[],partner,0.7870768904685974,adversary,0.47572702169418335
253,2012-10-25 19:00:00,We can do this by increasing our trade operations and increasing our energy exports to China.,china,[],partner,0.9143069386482239,ally,0.6026371121406555
253,2012-10-25 19:00:00,"Exports of Chinese goods, including mass consumer goods, to the Russian market will also boost our trade.",chinese,[],partner,0.9581282734870911,ally,0.7523067593574524
253,2012-10-25 19:00:00,"Let’s not forget that Russia is now a full-fledged member of the World Trade Organisation, as is China.",china,[],partner,0.931171178817749,adversary,0.42916589975357056
253,2012-10-25 19:00:00,"The Tianwang nuclear power plant is already in operation, the first unit has come on line, and our Chinese colleagues are happy with the facility, which was built using the latest technology.",chinese,[],partner,0.9229643940925598,ally,0.7891297936439514
253,2012-10-25 19:00:00,We will continue this cooperation and have already agreed on this with our Chinese friends.,chinese,[],partner,0.945045530796051,ally,0.8564489483833313
253,2012-10-25 19:00:00,Chinese companies and specialists will perform a substantial share of the contracts under these projects.,chinese,[],partner,0.8927622437477112,ally,0.5147911310195923
253,2012-10-25 19:00:00,Chinese specialists are already carrying out 25–30 percent of the total share of work.,chinese,[],partner,0.853789210319519,ally,0.6855773329734802
253,2012-10-25 19:00:00,We will continue our cooperation with our Chinese partners in aviation and rocket technology.,chinese,[],partner,0.961780846118927,ally,0.9063271880149841
253,2012-10-25 19:00:00,"We have already taken the first steps, however, and will continue to move in this direction, all the more so as Chinese specialists are very interested in the idea too and welcome the use of our national currencies in mutual settlements.",chinese,[],partner,0.8491957187652588,ally,0.6897720098495483
278,2012-11-15 17:00:00,"Our figure is around 21–22%, whereas in the United States is it 50% and it is even higher in other countries, for example in China it is over 60% and even more in Indonesia.",china,[],partner,0.8227450251579285,adversary,0.63230299949646
279,2012-11-16 17:00:00,"The People’s Republic of China is now in the number one spot, but Germany holds a strong second place.",china,[],partner,0.9020309448242188,adversary,0.5685949325561523
286,2012-11-21 18:00:00,"I think even with China the negotiations were quicker, some 16 or 17 years.",china,[],partner,0.7508984804153442,adversary,0.6523061990737915
300,2012-12-06 20:15:00,"I am very pleased that in spite of the domestic policy processes underway in the People’s Republic of China, we are continuing contacts at the highest level.",china,[],partner,0.8500275611877441,ally,0.5751274228096008
300,2012-12-06 20:15:00,"Premier of the State Council of the People'S Republic of China Wen Jiabao     Jiabao WenPremier of the State Council of China  (retranslated): It is a pleasure to visit you, my old friend, Mr President!",china,[],partner,0.8507218360900879,ally,0.7858887314796448
300,2012-12-06 20:15:00,"Not only we increase trade turnover between our nations – although that, too, is very important – but also brought the relations between China and Russia to a new level.",china,[],partner,0.9507460594177246,ally,0.6153208017349243
300,2012-12-06 20:15:00,You have named our Chinese friends who have taken new positions following the party congress.,chinese,[],partner,0.8727561831474304,ally,0.8101071119308472
300,2012-12-06 20:15:00,And we are certainly grateful to you for everything that you have personally done in recent years for the development of Russian-Chinese relations.,chinese,['russian'],partner,0.9204488396644592,ally,0.8484497666358948
303,2012-12-10 17:15:00,"Primary among these are the BRICS countries: Brazil, Russia, India, China, and South Africa.",china,[],partner,0.9015301465988159,ally,0.6745319366455078
318,2012-12-20 16:40:00,"This is slightly lower than last year, when we had 4.3% growth, but I want to point out that amid the recession in the Eurozone, slowing economic growth in the United States and even some scaling down in China, I consider this a good result overall.",china,[],partner,0.5390852093696594,ally,0.49435150623321533
318,2012-12-20 16:40:00,"This is a very sensitive area and here, we cannot charge forward like a bull in a china shop.",china,[],enemy,0.5477797985076904,adversary,0.8620080947875977
318,2012-12-20 16:40:00,"Regardless of how people may criticise the political system in China, money is flowing into that nation, first and foremost because it is stable, because investors know they can expect that their money will not disappear in five, ten or fifteen years as a result of some kind of political shock, and this is the most important precondition for stability.",china,[],partner,0.7296344637870789,ally,0.4161575734615326
318,2012-12-20 16:40:00,"This does not mean that we must create the same system that China has, but we must ensure stability as a necessary condition for development, as I have already said many times.",china,[],partner,0.4635116457939148,ally,0.4080737829208374
318,2012-12-20 16:40:00,"But the mineral resources have a great deal of potential both in relation to the consumption of coal in Russia, of which there is a great deal, and for export, including to China.",china,[],partner,0.8567479252815247,ally,0.6157761216163635
318,2012-12-20 16:40:00,"The first part of the work was completed several years ago, when we laid the pipeline system to Skovorodino, and from there we built a branch to China and simultaneously developed a railroad branch to the Pacific Ocean.",china,[],partner,0.8085825443267822,ally,0.5742337107658386
318,2012-12-20 16:40:00,"Relations between Russia and China are very close, I would even say that they have reached an unprecedented level of trust and cooperation.",china,[],partner,0.9699758887290955,ally,0.9137073159217834
318,2012-12-20 16:40:00,And of course relations between Russia and China have become a major factor in international affairs.,china,[],partner,0.914737343788147,adversary,0.6246405243873596
318,2012-12-20 16:40:00,"Chinese investors are keeping a low profile, but they are active.",chinese,[],partner,0.623767077922821,ally,0.4925714135169983
318,2012-12-20 16:40:00,"China’s largest investment fund is an active participant in our own investment fund and, with the support of Russian colleagues, seeks out very interesting fields for cooperation.",china,[],partner,0.985850989818573,ally,0.9162659645080566
